date,symbol,open,high,low,close,volume,log_ret_close,log_ret_vol,volatility,rsi,macd,target_log_ret_close_next_1d
2020-12-17,BTCUSDT,21335.52,23800.0,21230.0,22797.16,184882.476748,0.06626267735967427,0.4808383638195982,2.844470187592586,75.9588825218967,228.89052230964194,0.013516512987803837
2020-12-18,BTCUSDT,22797.15,23285.18,22350.0,23107.39,79646.134315,0.013516512987803837,-0.8421268606108859,0.9498290060403128,76.88833678478593,339.1436379481231,0.030440672117046565
2020-12-19,BTCUSDT,23107.39,24171.47,22750.0,23821.61,86045.064677,0.030440672117046565,0.07727766509925207,1.0139865931405108,78.9098897350801,428.81427060341457,-0.015487290255670515
2020-12-20,BTCUSDT,23821.6,24295.0,23060.0,23455.52,76690.145685,-0.015487290255670515,-0.11509794544548214,0.8513932344941352,75.27536736232821,430.963304074544,-0.03187303196066846
2020-12-21,BTCUSDT,23455.54,24102.77,21815.0,22719.71,88030.297243,-0.03187303196066846,0.13790782064142426,0.9470544488596406,68.45105982750765,353.5659196549482,0.046906009597780754
2020-12-22,BTCUSDT,22719.88,23837.1,22353.4,23810.79,87033.12616,0.046906009597780754,-0.011392235433875079,0.8811125290169839,72.44082641619016,346.149683957962,-0.02457548767882941
2020-12-23,BTCUSDT,23810.79,24100.0,22600.0,23232.76,119047.259733,-0.02457548767882941,0.3132317482420288,1.1628408728323747,67.5658928450456,275.6774018468268,0.02114300567337218
2020-12-24,BTCUSDT,23232.39,23794.43,22703.42,23729.2,69013.834252,0.02114300567337218,-0.5452135739791759,0.6696893731474384,69.46637890796438,237.31892559966286,0.04060161725614667
2020-12-25,BTCUSDT,23728.99,24789.86,23433.6,24712.47,79519.943569,0.04060161725614667,0.14170087179635624,0.9192968059543669,72.85861071020028,251.6270308697135,0.06958729338063542
2020-12-26,BTCUSDT,24712.47,26867.03,24500.0,26493.39,97806.513386,0.06958729338063542,0.20698332115931456,1.1309358839392403,77.69266208091724,348.526125234127,-0.008023910388927925
2020-12-27,BTCUSDT,26493.4,28422.0,25700.0,26281.66,148455.586214,-0.008023910388927925,0.4172946569125781,1.6838759722425425,75.96049553711939,364.15141151953503,0.02990230298266988
2020-12-28,BTCUSDT,26281.54,27500.0,26101.0,27079.41,79721.742496,0.02990230298266988,-0.6217434779669122,0.8100549906518518,77.95480557732193,391.6094266532307,0.011221757725855123
2020-12-29,BTCUSDT,27079.42,27410.0,25880.0,27385.0,69411.592606,0.011221757725855123,-0.13848845881233887,0.7139032793135184,78.6843029185354,392.7435139431732,0.05299945173010715
2020-12-30,BTCUSDT,27385.0,28996.0,27320.0,28875.54,95356.057826,0.05299945173010715,0.3175639685552733,1.0068116029979661,81.84073981526979,452.0444213387732,0.0016640381201618827
2020-12-31,BTCUSDT,28875.55,29300.0,27850.0,28923.63,75508.505152,0.0016640381201618827,-0.2333725616204123,0.826797613803064,81.93369268243949,451.61042329304223,0.014009593427538712
2021-01-01,BTCUSDT,28923.63,29600.0,28624.57,29331.69,54182.925011,0.014009593427538712,-0.33187947881649843,0.5873215484882287,82.74099167202192,435.7016276071845,0.09262474311680098
2021-01-02,BTCUSDT,29331.7,33300.0,28946.53,32178.33,129993.873362,0.09262474311680098,0.8751214992467102,1.466625019409218,87.07873054421604,565.5589204048156,0.025215831986554423
2021-01-03,BTCUSDT,32176.45,34778.11,31962.99,33000.05,120957.56675,0.025215831986554423,-0.07204752528561893,1.2973700267016632,88.01512146902581,649.4575526399626,-0.031126048570094073
2021-01-04,BTCUSDT,33000.05,33600.0,28130.0,31988.71,140899.88569,-0.031126048570094073,0.15260981154491654,1.5777448355912447,80.30189930352275,581.6902298922432,0.059491981974053296
2021-01-05,BTCUSDT,31989.75,34360.0,29900.0,33949.53,116049.997038,0.059491981974053296,-0.19402850042274197,1.1836480573428632,83.34874669576854,610.7646178522609,0.07978987964728743
2021-01-06,BTCUSDT,33949.53,36939.21,33288.0,36769.36,127139.20131,0.07978987964728743,0.091261452318938,1.214238151452073,86.56669525994833,752.4413417751098,0.06991988054158309
2021-01-07,BTCUSDT,36769.36,40365.0,36300.0,39432.28,132825.700437,0.06991988054158309,0.04375518618947015,1.2158245746305596,88.77321345160475,945.5395047812199,0.028759807724559636
